구분(1),구분(2),구분(3),구분(4),2023.03,2023.04,2023.05,2023.06,2023.07,2023.08
도로변대기,경기,김포,한강로,0.0369,0.0393,0.0433,0.0535,0.0421,0.0359
도로변대기,경기,용인,중부대로(구갈동),0.0254,0.0385,0.0386,0.047,0.0344,0.0324
도로변대기,경기,오산,금암로(신장동),0.0323,0.0362,0.0376,0.0499,0.0317,0.0303
도로변대기,경기,시도평균,소계,0.0274,0.0321,0.0345,0.0427,0.0322,0.0285
도로변대기,강원,춘천,온의동,0.0291,0.0324,0.0386,0.0377,0.0255,0.0222
도로변대기,충북,청주,복대동,0.031,0.0348,0.0359,0.0383,0.0251,0.0258
도로변대기,충남,천안,성성동,0.0346,0.0391,0.0409,0.0462,0.0296,0.0278
도로변대기,충남,당진,복운리,0.0285,0.0347,0.0321,0.0412,0.0289,0.0271
도로변대기,충남,아산,장재리,0.0354,0.0382,0.0412,0.0488,0.0323,0.0326
도로변대기,충남,시도평균,소계,0.0328,0.0373,0.038,0.0454,0.0303,0.0292
도로변대기,전북,익산,금마면,0.0385,0.0394,0.0416,0.0448,0.0361,0.0274
도로변대기,경북,포항,우현동,0.0372,0.038,0.0413,0.0406,0.0255,0.0259
도로변대기,경남,창원,삼진로,0.0385,0.0429,0.0415,0.0417,0.0263,0.0285
도로변대기,경남,창원,반송로,0.0345,0.0439,0.043,0.046,0.0285,0.0288
도로변대기,경남,김해,김해대로,0.0317,0.0377,0.0371,0.0386,0.0223,0.0244
도로변대기,경남,시도평균,소계,0.0349,0.0415,0.0405,0.042,0.0257,0.0273
도로변대기,제주,제주,노형로,0.0361,0.0444,0.0405,0.039,0.0232,0.032
