0,세계 반도체 전쟁서 밀릴라… 우리나라도 직접 보조금 검토,https://www.seoul.co.kr/news/economy/policy/2024/03/28/20240328001006&wlog_tag3=naver,https://n.news.naver.com/mnews/article/081/0003440295?sid=101,이종환 <b>상명대</b> 시스템반도체공학과 교수는 “반도체 산업은 자립률이 중요해 소부장(소재·부품·장비)을 다루는 기업들이 국내에 있을수록 유리하다”면서 “보조금을 지급하면 대기업을 포함해 중견·중소기업도... ,"Thu, 28 Mar 2024 05:03:00 +0900"
,title,originallink,link,description,pubDate
0,"미술관 솔, 전북 서양화의 시작 고(故) 금릉 김영창 첫 회고전",http://www.jeonmin.co.kr/news/articleView.html?idxno=394689,http://www.jeonmin.co.kr/news/articleView.html?idxno=394689,"<b>상명</b>여자<b>대학교</b>에서 교수로 재직했으며, 1965년과 1971년 두 차례 개인전을 가졌다. 1982년부터 1984년까지 3년 연속 국립현대미술관 초대전을 갖고, 국내외 유명 화랑에 초대됐다. 김영창의 작품세계는 일관되게... ","Wed, 27 Mar 2024 23:08:00 +0900"
,title,originallink,link,description,pubDate
0,"'임성채 19점 맹폭' 경희대, 단국대 잡고 시즌 첫 승",http://www.rookie.co.kr/news/articleView.html?idxno=97601,https://sports.news.naver.com/news.nhn?oid=398&aid=0000078336,단국<b>대학교</b>와의 경기에서 65-54로 이겼다. 이날 승리로 시즌 첫 승을 맛본 경희대는 시즌 성적 1승 1패를 기록하며 리그 6위로 올라섰다. 시즌 개막전에서 <b>상명대</b>를 꺾으며 승리를 맛봤던 단국대는 맹추격전 끝에 아쉽게... ,"Wed, 27 Mar 2024 19:22:00 +0900"
,title,originallink,link,description,pubDate
0,농협금융 사외이사 6명으로 줄어들 듯,https://www.hankyung.com/article/2024032709981,https://n.news.naver.com/mnews/article/015/0004965396?sid=101,"동시에 기존 사외이사인 서은숙 <b>상명대</b> 경제금융학부 교수와 하경자 부산대 대기환경과학과 교수를 연임 후보로 추천했다. 농협금융이 26일 공시한 사외이사 후보는 총 3명이지만, 이달 임기가 만료되는 사외이사는 총... ","Wed, 27 Mar 2024 18:00:00 +0900"
,title,originallink,link,description,pubDate
0,<b>상명대</b> &quot;고물가 시대 학생들 위해 천원 아침밥 행사 열어&quot;,http://edu.donga.com/?p=article&ps=view&at_no=20240327161559370386,http://edu.donga.com/?p=article&ps=view&at_no=20240327161559370386,"<b>상명대</b> 제공 <b>상명대</b>는 시간 부족 등으로 인해 아침 식사를 거르는 대학생들에게 아침밥 먹는 문화를 확산시키고 이로 인해 학습을 더욱 독려하고자 올해 3월부터 6월까지 매주 월요일부터 목요일까지 1,000원에... ","Wed, 27 Mar 2024 16:18:00 +0900"
,title,originallink,link,description,pubDate
